400,0.769478
400.5,0.778633
401,0.787824
401.5,0.796957
402,0.805999
402.5,0.814922
403,0.823698
403.5,0.832297
404,0.840693
404.5,0.848863
405,0.85679
405.5,0.864458
406,0.871853
406.5,0.87897
407,0.885802
407.5,0.892354
408,0.898621
408.5,0.904613
409,0.910333
409.5,0.915789
410,0.920984
410.5,0.925926
411,0.930624
411.5,0.935085
412,0.93931
412.5,0.943306
413,0.947075
413.5,0.950628
414,0.953971
414.5,0.957112
415,0.960061
415.5,0.962833
416,0.965439
416.5,0.967889
417,0.970199
417.5,0.972378
418,0.974432
418.5,0.976372
419,0.978201
419.5,0.979931
420,0.981572
420.5,0.983136
421,0.98463
421.5,0.986068
422,0.987461
422.5,0.98882
423,0.990154
423.5,0.991469
424,0.992775
424.5,0.994081
425,0.995388
425.5,0.996698
426,0.998018
426.5,0.999346
427,1.000688
427.5,1.002041
428,1.003401
428.5,1.004762
429,1.006123
429.5,1.007485
430,1.008836
430.5,1.010173
431,1.011497
431.5,1.012807
432,1.014102
432.5,1.015382
433,1.01665
433.5,1.017899
434,1.01913
434.5,1.020346
435,1.021542
435.5,1.022719
436,1.023874
436.5,1.025009
437,1.026122
437.5,1.027219
438,1.028298
438.5,1.029353
439,1.030389
439.5,1.031402
440,1.032387
440.5,1.033348
441,1.03428
441.5,1.035186
442,1.036068
442.5,1.036921
443,1.037745
443.5,1.038549
444,1.039333
444.5,1.040096
445,1.040831
445.5,1.041537
446,1.042216
446.5,1.042866
447,1.043488
447.5,1.044082
448,1.044651
448.5,1.045206
449,1.045748
449.5,1.046277
450,1.046799
450.5,1.047319
451,1.047835
451.5,1.048342
452,1.048831
452.5,1.049303
453,1.049759
453.5,1.050199
454,1.050624
454.5,1.051037
455,1.051435
455.5,1.051817
456,1.052187
456.5,1.05255
457,1.052907
457.5,1.053259
458,1.053605
458.5,1.053947
459,1.054289
459.5,1.054627
460,1.054955
460.5,1.055273
461,1.055581
461.5,1.055878
462,1.056167
462.5,1.056446
463,1.056714
463.5,1.056973
464,1.057221
464.5,1.057459
465,1.057688
465.5,1.057911
466,1.058129
466.5,1.058344
467,1.058558
467.5,1.058766
468,1.05897
468.5,1.059169
469,1.059362
469.5,1.059548
470,1.059726
470.5,1.059896
471,1.060056
471.5,1.060208
472,1.060349
472.5,1.060481
473,1.060602
473.5,1.060713
474,1.060816
474.5,1.060913
475,1.060997
475.5,1.061066
476,1.06112
476.5,1.061158
477,1.061182
477.5,1.06119
478,1.061182
478.5,1.06116
479,1.061125
479.5,1.06108
480,1.061023
480.5,1.060956
481,1.060878
481.5,1.060783
482,1.060668
482.5,1.060532
483,1.060378
483.5,1.060208
484,1.060022
484.5,1.059822
485,1.059607
485.5,1.05938
486,1.059139
486.5,1.058884
487,1.058618
487.5,1.058335
488,1.058041
488.5,1.05773
489,1.057401
489.5,1.057059
490,1.056705
490.5,1.056341
491,1.055965
491.5,1.055574
492,1.055173
492.5,1.054761
493,1.054334
493.5,1.053895
494,1.053443
494.5,1.052977
495,1.0525
495.5,1.052008
496,1.051501
496.5,1.050983
497,1.050455
497.5,1.049914
498,1.049364
498.5,1.048808
499,1.048245
499.5,1.047676
500,1.0471
500.5,1.046519
501,1.04593
501.5,1.045331
502,1.044722
502.5,1.044105
503,1.043478
503.5,1.04284
504,1.042196
504.5,1.041543
505,1.040881
505.5,1.040214
506,1.039541
506.5,1.038862
507,1.038176
507.5,1.037485
508,1.036789
508.5,1.036083
509,1.03537
509.5,1.034652
510,1.033931
510.5,1.033209
511,1.032486
511.5,1.031763
512,1.031037
512.5,1.030307
513,1.02957
513.5,1.028823
514,1.028065
514.5,1.027299
515,1.026526
515.5,1.025747
516,1.024963
516.5,1.024173
517,1.023377
517.5,1.022571
518,1.021754
518.5,1.020927
519,1.020094
519.5,1.019255
520,1.018407
520.5,1.017548
521,1.016678
521.5,1.015797
522,1.014904
522.5,1.014
523,1.013087
523.5,1.012161
524,1.011226
524.5,1.01028
525,1.00932
525.5,1.008349
526,1.007365
526.5,1.006366
527,1.005352
527.5,1.004323
528,1.003277
528.5,1.002215
529,1.001137
529.5,1.000044
530,0.998934
530.5,0.997809
531,0.996668
531.5,0.995511
532,0.994337
532.5,0.993145
533,0.991934
533.5,0.990706
534,0.989461
534.5,0.988196
535,0.986915
535.5,0.985613
536,0.984293
536.5,0.982954
537,0.981596
537.5,0.980217
538,0.978817
538.5,0.977395
539,0.975952
539.5,0.974488
540,0.973002
540.5,0.971497
541,0.969966
541.5,0.968414
542,0.966841
542.5,0.965247
543,0.963627
543.5,0.961983
544,0.960319
544.5,0.958632
545,0.956923
545.5,0.955189
546,0.953434
546.5,0.951658
547,0.949861
547.5,0.948042
548,0.946201
548.5,0.944339
549,0.942455
549.5,0.940552
550,0.938627
550.5,0.936682
551,0.934716
551.5,0.93273
552,0.930724
552.5,0.928696
553,0.926648
553.5,0.924584
554,0.922503
554.5,0.920407
555,0.918293
555.5,0.916163
556,0.914017
556.5,0.911857
557,0.909681
557.5,0.90749
558,0.905286
558.5,0.903068
559,0.900841
559.5,0.898607
560,0.896364
560.5,0.894115
561,0.891859
561.5,0.889596
562,0.887328
562.5,0.885054
563,0.882773
563.5,0.880487
564,0.878197
564.5,0.875904
565,0.873612
565.5,0.87132
566,0.869026
566.5,0.866734
567,0.864441
567.5,0.862148
568,0.859859
568.5,0.857576
569,0.855297
569.5,0.853023
570,0.850755
570.5,0.848492
571,0.846235
571.5,0.843983
572,0.841738
572.5,0.839503
573,0.837281
573.5,0.835071
574,0.832873
574.5,0.830685
575,0.828508
575.5,0.826342
576,0.824185
576.5,0.82204
577,0.81991
577.5,0.817796
578,0.815697
578.5,0.813614
579,0.811546
579.5,0.809495
580,0.80746
580.5,0.805442
581,0.803444
581.5,0.801465
582,0.799507
582.5,0.797565
583,0.795638
583.5,0.793728
584,0.791834
584.5,0.789957
585,0.788099
585.5,0.786262
586,0.784447
586.5,0.782651
587,0.780877
587.5,0.779123
588,0.777388
588.5,0.775673
589,0.773976
589.5,0.772298
590,0.770641
590.5,0.769001
591,0.767382
591.5,0.765784
592,0.764207
592.5,0.762651
593,0.761115
593.5,0.759597
594,0.758095
594.5,0.756613
595,0.755148
595.5,0.753701
596,0.752274
596.5,0.750863
597,0.74947
597.5,0.748094
598,0.746735
598.5,0.745394
599,0.744071
599.5,0.742766
600,0.74148
600.5,0.740211
601,0.73896
601.5,0.737726
602,0.736507
602.5,0.735304
603,0.734116
603.5,0.732944
604,0.731788
604.5,0.730647
605,0.729519
605.5,0.728404
606,0.727301
606.5,0.72621
607,0.725133
607.5,0.72407
